,Filename,ClassId
1748,./data/Train/00004/00058_00008.ppm,4
1502,./data/Train/00002/00050_00002.ppm,2
128,./data/Train/00026/00004_00008.ppm,26
2239,./data/Train/00002/00074_00019.ppm,2
107,./data/Train/00032/00003_00017.ppm,32
1226,./data/Train/00013/00040_00026.ppm,13
1225,./data/Train/00010/00040_00025.ppm,10
140,./data/Train/00029/00004_00020.ppm,29
589,./data/Train/00011/00019_00019.ppm,11
895,./data/Train/00007/00029_00025.ppm,7
1615,./data/Train/00001/00053_00025.ppm,1
957,./data/Train/00038/00031_00027.ppm,38
803,./data/Train/00025/00026_00023.ppm,25
5,./data/Train/00018/00000_00005.ppm,18
853,./data/Train/00001/00028_00013.ppm,1
702,./data/Train/00007/00023_00012.ppm,7
2039,./data/Train/00001/00067_00029.ppm,1
495,./data/Train/00004/00016_00015.ppm,4
1991,./data/Train/00010/00066_00011.ppm,10
132,./data/Train/00023/00004_00012.ppm,23
1596,./data/Train/00001/00053_00006.ppm,1
780,./data/Train/00009/00026_00000.ppm,9
748,./data/Train/00010/00024_00028.ppm,10
1564,./data/Train/00001/00052_00004.ppm,1
537,./data/Train/00003/00017_00027.ppm,3
252,./data/Train/00004/00008_00012.ppm,4
1864,./data/Train/00002/00062_00004.ppm,2
1825,./data/Train/00004/00060_00025.ppm,4
678,./data/Train/00005/00022_00018.ppm,5
505,./data/Train/00033/00016_00025.ppm,33
1986,./data/Train/00002/00066_00006.ppm,2
342,./data/Train/00007/00011_00012.ppm,7
535,./data/Train/00025/00017_00025.ppm,25
1059,./data/Train/00009/00035_00009.ppm,9
1409,./data/Train/00003/00046_00029.ppm,3
1059,./data/Train/00005/00035_00009.ppm,5
865,./data/Train/00008/00028_00025.ppm,8
1300,./data/Train/00038/00043_00010.ppm,38
318,./data/Train/00040/00010_00018.ppm,40
745,./data/Train/00025/00024_00025.ppm,25
1244,./data/Train/00007/00041_00014.ppm,7
768,./data/Train/00007/00025_00018.ppm,7
133,./data/Train/00005/00004_00013.ppm,5
1895,./data/Train/00013/00063_00005.ppm,13
583,./data/Train/00010/00019_00013.ppm,10
1075,./data/Train/00004/00035_00025.ppm,4
521,./data/Train/00012/00017_00011.ppm,12
1567,./data/Train/00038/00052_00007.ppm,38
393,./data/Train/00026/00013_00003.ppm,26
385,./data/Train/00001/00012_00025.ppm,1
140,./data/Train/00026/00004_00020.ppm,26
1318,./data/Train/00025/00043_00028.ppm,25
76,./data/Train/00017/00002_00016.ppm,17
553,./data/Train/00026/00018_00013.ppm,26
1674,./data/Train/00001/00055_00024.ppm,1
65,./data/Train/00034/00002_00005.ppm,34
433,./data/Train/00035/00014_00013.ppm,35
103,./data/Train/00001/00003_00013.ppm,1
165,./data/Train/00024/00005_00015.ppm,24
958,./data/Train/00018/00031_00028.ppm,18
112,./data/Train/00007/00003_00022.ppm,7
222,./data/Train/00040/00007_00012.ppm,40
1954,./data/Train/00010/00065_00004.ppm,10
234,./data/Train/00013/00007_00024.ppm,13
1061,./data/Train/00008/00035_00011.ppm,8
1076,./data/Train/00035/00035_00026.ppm,35
743,./data/Train/00038/00024_00023.ppm,38
1569,./data/Train/00010/00052_00009.ppm,10
936,./data/Train/00002/00031_00006.ppm,2
1413,./data/Train/00007/00047_00003.ppm,7
452,./data/Train/00028/00015_00002.ppm,28
272,./data/Train/00016/00009_00002.ppm,16
1091,./data/Train/00004/00036_00011.ppm,4
1764,./data/Train/00002/00058_00024.ppm,2
449,./data/Train/00031/00014_00029.ppm,31
127,./data/Train/00035/00004_00007.ppm,35
956,./data/Train/00038/00031_00026.ppm,38
428,./data/Train/00002/00014_00008.ppm,2
388,./data/Train/00011/00012_00028.ppm,11
1214,./data/Train/00009/00040_00014.ppm,9
499,./data/Train/00013/00016_00019.ppm,13
385,./data/Train/00014/00012_00025.ppm,14
114,./data/Train/00009/00003_00024.ppm,9
1090,./data/Train/00008/00036_00010.ppm,8
578,./data/Train/00014/00019_00008.ppm,14
1142,./data/Train/00004/00038_00002.ppm,4
766,./data/Train/00018/00025_00016.ppm,18
306,./data/Train/00015/00010_00006.ppm,15
192,./data/Train/00033/00006_00012.ppm,33
1643,./data/Train/00002/00054_00023.ppm,2
634,./data/Train/00031/00021_00004.ppm,31
832,./data/Train/00038/00027_00022.ppm,38
142,./data/Train/00009/00004_00022.ppm,9
262,./data/Train/00016/00008_00022.ppm,16
288,./data/Train/00030/00009_00018.ppm,30
192,./data/Train/00008/00006_00012.ppm,8
934,./data/Train/00001/00031_00004.ppm,1
569,./data/Train/00003/00018_00029.ppm,3
202,./data/Train/00039/00006_00022.ppm,39
976,./data/Train/00013/00032_00016.ppm,13
1124,./data/Train/00008/00037_00014.ppm,8
1364,./data/Train/00010/00045_00014.ppm,10
280,./data/Train/00010/00009_00010.ppm,10
824,./data/Train/00009/00027_00014.ppm,9
1240,./data/Train/00002/00041_00010.ppm,2
1045,./data/Train/00018/00034_00025.ppm,18
1419,./data/Train/00007/00047_00009.ppm,7
2,./data/Train/00005/00000_00002.ppm,5
473,./data/Train/00012/00015_00023.ppm,12
958,./data/Train/00038/00031_00028.ppm,38
946,./data/Train/00005/00031_00016.ppm,5
461,./data/Train/00028/00015_00011.ppm,28
381,./data/Train/00009/00012_00021.ppm,9
1164,./data/Train/00001/00038_00024.ppm,1
658,./data/Train/00001/00021_00028.ppm,1
280,./data/Train/00018/00009_00010.ppm,18
577,./data/Train/00009/00019_00007.ppm,9
629,./data/Train/00004/00020_00029.ppm,4
1990,./data/Train/00002/00066_00010.ppm,2
1552,./data/Train/00004/00051_00022.ppm,4
2173,./data/Train/00001/00072_00013.ppm,1
1819,./data/Train/00010/00060_00019.ppm,10
1434,./data/Train/00002/00047_00024.ppm,2
268,./data/Train/00010/00008_00028.ppm,10
773,./data/Train/00017/00025_00023.ppm,17
851,./data/Train/00035/00028_00011.ppm,35
358,./data/Train/00003/00011_00028.ppm,3
1182,./data/Train/00007/00039_00012.ppm,7
112,./data/Train/00029/00003_00022.ppm,29
517,./data/Train/00035/00017_00007.ppm,35
1104,./data/Train/00007/00036_00024.ppm,7
1384,./data/Train/00005/00046_00004.ppm,5
159,./data/Train/00022/00005_00009.ppm,22
59,./data/Train/00015/00001_00029.ppm,15
1094,./data/Train/00011/00036_00014.ppm,11
1733,./data/Train/00012/00057_00023.ppm,12
262,./data/Train/00020/00008_00022.ppm,20
17,./data/Train/00001/00000_00017.ppm,1
321,./data/Train/00007/00010_00021.ppm,7
1994,./data/Train/00002/00066_00014.ppm,2
174,./data/Train/00031/00005_00024.ppm,31
259,./data/Train/00029/00008_00019.ppm,29
931,./data/Train/00018/00031_00001.ppm,18
1069,./data/Train/00008/00035_00019.ppm,8
405,./data/Train/00014/00013_00015.ppm,14
775,./data/Train/00017/00025_00025.ppm,17
783,./data/Train/00012/00026_00003.ppm,12
104,./data/Train/00021/00003_00014.ppm,21
605,./data/Train/00011/00020_00005.ppm,11
722,./data/Train/00018/00024_00002.ppm,18
1464,./data/Train/00013/00048_00024.ppm,13
1273,./data/Train/00002/00042_00013.ppm,2
251,./data/Train/00035/00008_00011.ppm,35
79,./data/Train/00023/00002_00019.ppm,23
386,./data/Train/00007/00012_00026.ppm,7
433,./data/Train/00028/00014_00013.ppm,28
495,./data/Train/00035/00016_00015.ppm,35
1437,./data/Train/00013/00047_00027.ppm,13
1096,./data/Train/00012/00036_00016.ppm,12
217,./data/Train/00024/00007_00007.ppm,24
209,./data/Train/00039/00006_00029.ppm,39
369,./data/Train/00001/00012_00009.ppm,1
775,./data/Train/00012/00025_00025.ppm,12
400,./data/Train/00016/00013_00010.ppm,16
214,./data/Train/00017/00007_00004.ppm,17
191,./data/Train/00021/00006_00011.ppm,21
1759,./data/Train/00010/00058_00019.ppm,10
580,./data/Train/00003/00019_00010.ppm,3
66,./data/Train/00020/00002_00006.ppm,20
1095,./data/Train/00010/00036_00015.ppm,10
369,./data/Train/00006/00012_00009.ppm,6
370,./data/Train/00016/00012_00010.ppm,16
554,./data/Train/00007/00018_00014.ppm,7
860,./data/Train/00018/00028_00020.ppm,18
98,./data/Train/00028/00003_00008.ppm,28
770,./data/Train/00001/00025_00020.ppm,1
1583,./data/Train/00012/00052_00023.ppm,12
616,./data/Train/00009/00020_00016.ppm,9
862,./data/Train/00008/00028_00022.ppm,8
610,./data/Train/00007/00020_00010.ppm,7
263,./data/Train/00012/00008_00023.ppm,12
261,./data/Train/00002/00008_00021.ppm,2
75,./data/Train/00034/00002_00015.ppm,34
1447,./data/Train/00001/00048_00007.ppm,1
593,./data/Train/00025/00019_00023.ppm,25
755,./data/Train/00001/00025_00005.ppm,1
370,./data/Train/00036/00012_00010.ppm,36
443,./data/Train/00035/00014_00023.ppm,35
764,./data/Train/00031/00025_00014.ppm,31
86,./data/Train/00033/00002_00026.ppm,33
632,./data/Train/00011/00021_00002.ppm,11
1012,./data/Train/00003/00033_00022.ppm,3
280,./data/Train/00020/00009_00010.ppm,20
1104,./data/Train/00009/00036_00024.ppm,9
797,./data/Train/00007/00026_00017.ppm,7
1415,./data/Train/00012/00047_00005.ppm,12
64,./data/Train/00009/00002_00004.ppm,9
1185,./data/Train/00002/00039_00015.ppm,2
153,./data/Train/00023/00005_00003.ppm,23
494,./data/Train/00013/00016_00014.ppm,13
1028,./data/Train/00013/00034_00008.ppm,13
494,./data/Train/00012/00016_00014.ppm,12
1294,./data/Train/00004/00043_00004.ppm,4
917,./data/Train/00011/00030_00017.ppm,11
230,./data/Train/00033/00007_00020.ppm,33
432,./data/Train/00025/00014_00012.ppm,25
126,./data/Train/00016/00004_00006.ppm,16
520,./data/Train/00010/00017_00010.ppm,10
1130,./data/Train/00018/00037_00020.ppm,18
1444,./data/Train/00004/00048_00004.ppm,4
221,./data/Train/00016/00007_00011.ppm,16
2171,./data/Train/00001/00072_00011.ppm,1
1189,./data/Train/00001/00039_00019.ppm,1
91,./data/Train/00009/00003_00001.ppm,9
1884,./data/Train/00010/00062_00024.ppm,10
773,./data/Train/00035/00025_00023.ppm,35
614,./data/Train/00002/00020_00014.ppm,2
322,./data/Train/00013/00010_00022.ppm,13
604,./data/Train/00008/00020_00004.ppm,8
92,./data/Train/00016/00003_00002.ppm,16
851,./data/Train/00011/00028_00011.ppm,11
345,./data/Train/00020/00011_00015.ppm,20
381,./data/Train/00023/00012_00021.ppm,23
45,./data/Train/00020/00001_00015.ppm,20
1565,./data/Train/00002/00052_00005.ppm,2
861,./data/Train/00003/00028_00021.ppm,3
59,./data/Train/00018/00001_00029.ppm,18
438,./data/Train/00038/00014_00018.ppm,38
305,./data/Train/00006/00010_00005.ppm,6
1565,./data/Train/00038/00052_00005.ppm,38
1351,./data/Train/00001/00045_00001.ppm,1
1251,./data/Train/00008/00041_00021.ppm,8
1485,./data/Train/00012/00049_00015.ppm,12
686,./data/Train/00007/00022_00026.ppm,7
449,./data/Train/00030/00014_00029.ppm,30
222,./data/Train/00041/00007_00012.ppm,41
1715,./data/Train/00001/00057_00005.ppm,1
476,./data/Train/00018/00015_00026.ppm,18
185,./data/Train/00024/00006_00005.ppm,24
455,./data/Train/00003/00015_00005.ppm,3
470,./data/Train/00025/00015_00020.ppm,25
13,./data/Train/00023/00000_00013.ppm,23
35,./data/Train/00019/00001_00005.ppm,19
1105,./data/Train/00002/00036_00025.ppm,2
756,./data/Train/00010/00025_00006.ppm,10
1788,./data/Train/00038/00059_00018.ppm,38
122,./data/Train/00033/00004_00002.ppm,33
1197,./data/Train/00018/00039_00027.ppm,18
1136,./data/Train/00012/00037_00026.ppm,12
548,./data/Train/00017/00018_00008.ppm,17
1406,./data/Train/00007/00046_00026.ppm,7
730,./data/Train/00005/00024_00010.ppm,5
658,./data/Train/00018/00021_00028.ppm,18
1044,./data/Train/00001/00034_00024.ppm,1
992,./data/Train/00011/00033_00002.ppm,11
24,./data/Train/00009/00000_00024.ppm,9
70,./data/Train/00007/00002_00010.ppm,7
19,./data/Train/00037/00000_00019.ppm,37
527,./data/Train/00033/00017_00017.ppm,33
386,./data/Train/00028/00012_00026.ppm,28
468,./data/Train/00011/00015_00018.ppm,11
183,./data/Train/00026/00006_00003.ppm,26
392,./data/Train/00003/00013_00002.ppm,3
287,./data/Train/00012/00009_00017.ppm,12
179,./data/Train/00008/00005_00029.ppm,8
15,./data/Train/00025/00000_00015.ppm,25
1434,./data/Train/00001/00047_00024.ppm,1
1463,./data/Train/00025/00048_00023.ppm,25
1240,./data/Train/00007/00041_00010.ppm,7
532,./data/Train/00004/00017_00022.ppm,4
1747,./data/Train/00013/00058_00007.ppm,13
1393,./data/Train/00005/00046_00013.ppm,5
1423,./data/Train/00009/00047_00013.ppm,9
1033,./data/Train/00005/00034_00013.ppm,5
319,./data/Train/00025/00010_00019.ppm,25
108,./data/Train/00042/00003_00018.ppm,42
899,./data/Train/00004/00029_00029.ppm,4
54,./data/Train/00035/00001_00024.ppm,35
1934,./data/Train/00038/00064_00014.ppm,38
1119,./data/Train/00008/00037_00009.ppm,8
1330,./data/Train/00003/00044_00010.ppm,3
368,./data/Train/00034/00012_00008.ppm,34
388,./data/Train/00015/00012_00028.ppm,15
7,./data/Train/00011/00000_00007.ppm,11
338,./data/Train/00030/00011_00008.ppm,30
187,./data/Train/00008/00006_00007.ppm,8
198,./data/Train/00012/00006_00018.ppm,12
1146,./data/Train/00010/00038_00006.ppm,10
640,./data/Train/00018/00021_00010.ppm,18
30,./data/Train/00023/00001_00000.ppm,23
328,./data/Train/00006/00010_00028.ppm,6
1704,./data/Train/00002/00056_00024.ppm,2
906,./data/Train/00018/00030_00006.ppm,18
930,./data/Train/00012/00031_00000.ppm,12
1253,./data/Train/00025/00041_00023.ppm,25
265,./data/Train/00031/00008_00025.ppm,31
1394,./data/Train/00012/00046_00014.ppm,12
197,./data/Train/00001/00006_00017.ppm,1
523,./data/Train/00010/00017_00013.ppm,10
945,./data/Train/00038/00031_00015.ppm,38
273,./data/Train/00008/00009_00003.ppm,8
410,./data/Train/00013/00013_00020.ppm,13
1323,./data/Train/00025/00044_00003.ppm,25
160,./data/Train/00021/00005_00010.ppm,21
971,./data/Train/00013/00032_00011.ppm,13
1086,./data/Train/00017/00036_00006.ppm,17
2019,./data/Train/00002/00067_00009.ppm,2
1772,./data/Train/00002/00059_00002.ppm,2
1979,./data/Train/00004/00065_00029.ppm,4
137,./data/Train/00018/00004_00017.ppm,18
247,./data/Train/00033/00008_00007.ppm,33
1164,./data/Train/00008/00038_00024.ppm,8
1218,./data/Train/00025/00040_00018.ppm,25
197,./data/Train/00042/00006_00017.ppm,42
1512,./data/Train/00038/00050_00012.ppm,38
1082,./data/Train/00013/00036_00002.ppm,13
520,./data/Train/00012/00017_00010.ppm,12
1319,./data/Train/00003/00043_00029.ppm,3
982,./data/Train/00038/00032_00022.ppm,38
1162,./data/Train/00009/00038_00022.ppm,9
765,./data/Train/00010/00025_00015.ppm,10
183,./data/Train/00038/00006_00003.ppm,38
70,./data/Train/00003/00002_00010.ppm,3
19,./data/Train/00024/00000_00019.ppm,24
1039,./data/Train/00010/00034_00019.ppm,10
741,./data/Train/00010/00024_00021.ppm,10
641,./data/Train/00007/00021_00011.ppm,7
252,./data/Train/00025/00008_00012.ppm,25
415,./data/Train/00013/00013_00025.ppm,13
660,./data/Train/00003/00022_00000.ppm,3
140,./data/Train/00028/00004_00020.ppm,28
114,./data/Train/00018/00003_00024.ppm,18
94,./data/Train/00037/00003_00004.ppm,37
342,./data/Train/00020/00011_00012.ppm,20
781,./data/Train/00038/00026_00001.ppm,38
101,./data/Train/00042/00003_00011.ppm,42
1237,./data/Train/00012/00041_00007.ppm,12
2023,./data/Train/00013/00067_00013.ppm,13
197,./data/Train/00026/00006_00017.ppm,26
1093,./data/Train/00001/00036_00013.ppm,1
404,./data/Train/00031/00013_00014.ppm,31
224,./data/Train/00013/00007_00014.ppm,13
366,./data/Train/00031/00012_00006.ppm,31
1758,./data/Train/00004/00058_00018.ppm,4
394,./data/Train/00010/00013_00004.ppm,10
11,./data/Train/00020/00000_00011.ppm,20
399,./data/Train/00007/00013_00009.ppm,7
402,./data/Train/00015/00013_00012.ppm,15
595,./data/Train/00003/00019_00025.ppm,3
81,./data/Train/00007/00002_00021.ppm,7
422,./data/Train/00001/00014_00002.ppm,1
78,./data/Train/00005/00002_00018.ppm,5
990,./data/Train/00007/00033_00000.ppm,7
2057,./data/Train/00038/00068_00017.ppm,38
172,./data/Train/00003/00005_00022.ppm,3
34,./data/Train/00012/00001_00004.ppm,12
162,./data/Train/00007/00005_00012.ppm,7
970,./data/Train/00001/00032_00010.ppm,1
411,./data/Train/00012/00013_00021.ppm,12
565,./data/Train/00001/00018_00025.ppm,1
24,./data/Train/00020/00000_00024.ppm,20
622,./data/Train/00002/00020_00022.ppm,2
290,./data/Train/00025/00009_00020.ppm,25
1065,./data/Train/00003/00035_00015.ppm,3
319,./data/Train/00035/00010_00019.ppm,35
1817,./data/Train/00012/00060_00017.ppm,12
360,./data/Train/00003/00012_00000.ppm,3
534,./data/Train/00017/00017_00024.ppm,17
602,./data/Train/00031/00020_00002.ppm,31
238,./data/Train/00034/00007_00028.ppm,34
1375,./data/Train/00004/00045_00025.ppm,4
386,./data/Train/00022/00012_00026.ppm,22
1206,./data/Train/00007/00040_00006.ppm,7
172,./data/Train/00041/00005_00022.ppm,41
81,./data/Train/00023/00002_00021.ppm,23
1004,./data/Train/00009/00033_00014.ppm,9
1827,./data/Train/00013/00060_00027.ppm,13
1616,./data/Train/00002/00053_00026.ppm,2
717,./data/Train/00005/00023_00027.ppm,5
1403,./data/Train/00007/00046_00023.ppm,7
2237,./data/Train/00002/00074_00017.ppm,2
933,./data/Train/00004/00031_00003.ppm,4
1290,./data/Train/00005/00043_00000.ppm,5
898,./data/Train/00010/00029_00028.ppm,10
156,./data/Train/00032/00005_00006.ppm,32
1439,./data/Train/00005/00047_00029.ppm,5
877,./data/Train/00035/00029_00007.ppm,35
59,./data/Train/00016/00001_00029.ppm,16
116,./data/Train/00013/00003_00026.ppm,13
787,./data/Train/00009/00026_00007.ppm,9
82,./data/Train/00013/00002_00022.ppm,13
829,./data/Train/00001/00027_00019.ppm,1
1007,./data/Train/00010/00033_00017.ppm,10
1249,./data/Train/00004/00041_00019.ppm,4
727,./data/Train/00035/00024_00007.ppm,35
951,./data/Train/00003/00031_00021.ppm,3
341,./data/Train/00005/00011_00011.ppm,5
1867,./data/Train/00038/00062_00007.ppm,38
1208,./data/Train/00002/00040_00008.ppm,2
1121,./data/Train/00038/00037_00011.ppm,38
274,./data/Train/00011/00009_00004.ppm,11
301,./data/Train/00006/00010_00001.ppm,6
239,./data/Train/00004/00007_00029.ppm,4
456,./data/Train/00007/00015_00006.ppm,7
151,./data/Train/00025/00005_00001.ppm,25
1604,./data/Train/00005/00053_00014.ppm,5
83,./data/Train/00015/00002_00023.ppm,15
348,./data/Train/00020/00011_00018.ppm,20
1773,./data/Train/00012/00059_00003.ppm,12
372,./data/Train/00006/00012_00012.ppm,6
1239,./data/Train/00010/00041_00009.ppm,10
1884,./data/Train/00004/00062_00024.ppm,4
595,./data/Train/00011/00019_00025.ppm,11
1287,./data/Train/00004/00042_00027.ppm,4
512,./data/Train/00033/00017_00002.ppm,33
580,./data/Train/00013/00019_00010.ppm,13
404,./data/Train/00008/00013_00014.ppm,8
514,./data/Train/00002/00017_00004.ppm,2
852,./data/Train/00018/00028_00012.ppm,18
1192,./data/Train/00010/00039_00022.ppm,10
1021,./data/Train/00007/00034_00001.ppm,7
61,./data/Train/00018/00002_00001.ppm,18
1142,./data/Train/00003/00038_00002.ppm,3
106,./data/Train/00034/00003_00016.ppm,34
495,./data/Train/00026/00016_00015.ppm,26
880,./data/Train/00018/00029_00010.ppm,18
1579,./data/Train/00004/00052_00019.ppm,4
1445,./data/Train/00025/00048_00005.ppm,25
1284,./data/Train/00003/00042_00024.ppm,3
1030,./data/Train/00035/00034_00010.ppm,35
795,./data/Train/00011/00026_00015.ppm,11
507,./data/Train/00009/00016_00027.ppm,9
1165,./data/Train/00007/00038_00025.ppm,7
307,./data/Train/00033/00010_00007.ppm,33
366,./data/Train/00010/00012_00006.ppm,10
714,./data/Train/00014/00023_00024.ppm,14
171,./data/Train/00017/00005_00021.ppm,17
197,./data/Train/00032/00006_00017.ppm,32
2,./data/Train/00009/00000_00002.ppm,9
1125,./data/Train/00001/00037_00015.ppm,1
633,./data/Train/00003/00021_00003.ppm,3
73,./data/Train/00031/00002_00013.ppm,31
183,./data/Train/00041/00006_00003.ppm,41
40,./data/Train/00022/00001_00010.ppm,22
520,./data/Train/00014/00017_00010.ppm,14
947,./data/Train/00004/00031_00017.ppm,4
428,./data/Train/00031/00014_00008.ppm,31
965,./data/Train/00025/00032_00005.ppm,25
356,./data/Train/00017/00011_00026.ppm,17
411,./data/Train/00033/00013_00021.ppm,33
1337,./data/Train/00038/00044_00017.ppm,38
966,./data/Train/00009/00032_00006.ppm,9
356,./data/Train/00012/00011_00026.ppm,12
700,./data/Train/00038/00023_00010.ppm,38
772,./data/Train/00004/00025_00022.ppm,4
612,./data/Train/00010/00020_00012.ppm,10
1581,./data/Train/00004/00052_00021.ppm,4
1286,./data/Train/00009/00042_00026.ppm,9
728,./data/Train/00025/00024_00008.ppm,25
975,./data/Train/00013/00032_00015.ppm,13
1269,./data/Train/00009/00042_00009.ppm,9
561,./data/Train/00025/00018_00021.ppm,25
1056,./data/Train/00025/00035_00006.ppm,25
963,./data/Train/00018/00032_00003.ppm,18
18,./data/Train/00027/00000_00018.ppm,27
99,./data/Train/00000/00003_00009.ppm,0
213,./data/Train/00029/00007_00003.ppm,29
565,./data/Train/00026/00018_00025.ppm,26
364,./data/Train/00025/00012_00004.ppm,25
875,./data/Train/00008/00029_00005.ppm,8
379,./data/Train/00034/00012_00019.ppm,34
1122,./data/Train/00008/00037_00012.ppm,8
203,./data/Train/00027/00006_00023.ppm,27
120,./data/Train/00003/00004_00000.ppm,3
233,./data/Train/00039/00007_00023.ppm,39
383,./data/Train/00018/00012_00023.ppm,18
1566,./data/Train/00013/00052_00006.ppm,13
586,./data/Train/00009/00019_00016.ppm,9
225,./data/Train/00034/00007_00015.ppm,34
42,./data/Train/00010/00001_00012.ppm,10
1198,./data/Train/00018/00039_00028.ppm,18
1759,./data/Train/00001/00058_00019.ppm,1
443,./data/Train/00003/00014_00023.ppm,3
239,./data/Train/00041/00007_00029.ppm,41
119,./data/Train/00012/00003_00029.ppm,12
1103,./data/Train/00009/00036_00023.ppm,9
129,./data/Train/00039/00004_00009.ppm,39
45,./data/Train/00001/00001_00015.ppm,1
824,./data/Train/00013/00027_00014.ppm,13
1106,./data/Train/00008/00036_00026.ppm,8
53,./data/Train/00016/00001_00023.ppm,16
138,./data/Train/00011/00004_00018.ppm,11
1146,./data/Train/00038/00038_00006.ppm,38
1970,./data/Train/00004/00065_00020.ppm,4
1084,./data/Train/00017/00036_00004.ppm,17
583,./data/Train/00033/00019_00013.ppm,33
1012,./data/Train/00002/00033_00022.ppm,2
1155,./data/Train/00001/00038_00015.ppm,1
1093,./data/Train/00013/00036_00013.ppm,13
110,./data/Train/00038/00003_00020.ppm,38
1030,./data/Train/00025/00034_00010.ppm,25
1,./data/Train/00014/00000_00001.ppm,14
158,./data/Train/00015/00005_00008.ppm,15
1291,./data/Train/00010/00043_00001.ppm,10
1839,./data/Train/00005/00061_00009.ppm,5
237,./data/Train/00012/00007_00027.ppm,12
9,./data/Train/00039/00000_00009.ppm,39
1092,./data/Train/00011/00036_00012.ppm,11
439,./data/Train/00028/00014_00019.ppm,28
1669,./data/Train/00012/00055_00019.ppm,12
1533,./data/Train/00004/00051_00003.ppm,4
1817,./data/Train/00005/00060_00017.ppm,5
150,./data/Train/00030/00005_00000.ppm,30
261,./data/Train/00028/00008_00021.ppm,28
187,./data/Train/00003/00006_00007.ppm,3
317,./data/Train/00006/00010_00017.ppm,6
527,./data/Train/00002/00017_00017.ppm,2
2,./data/Train/00019/00000_00002.ppm,19
1577,./data/Train/00004/00052_00017.ppm,4
747,./data/Train/00014/00024_00027.ppm,14
261,./data/Train/00014/00008_00021.ppm,14
499,./data/Train/00023/00016_00019.ppm,23
23,./data/Train/00019/00000_00023.ppm,19
1059,./data/Train/00012/00035_00009.ppm,12
1682,./data/Train/00038/00056_00002.ppm,38
633,./data/Train/00008/00021_00003.ppm,8
1568,./data/Train/00010/00052_00008.ppm,10
70,./data/Train/00013/00002_00010.ppm,13
650,./data/Train/00013/00021_00020.ppm,13
80,./data/Train/00011/00002_00020.ppm,11
420,./data/Train/00026/00014_00000.ppm,26
725,./data/Train/00013/00024_00005.ppm,13
121,./data/Train/00022/00004_00001.ppm,22
349,./data/Train/00004/00011_00019.ppm,4
99,./data/Train/00016/00003_00009.ppm,16
241,./data/Train/00022/00008_00001.ppm,22
48,./data/Train/00027/00001_00018.ppm,27
1313,./data/Train/00025/00043_00023.ppm,25
45,./data/Train/00033/00001_00015.ppm,33
6,./data/Train/00020/00000_00006.ppm,20
1532,./data/Train/00001/00051_00002.ppm,1
317,./data/Train/00034/00010_00017.ppm,34
1415,./data/Train/00002/00047_00005.ppm,2
647,./data/Train/00012/00021_00017.ppm,12
109,./data/Train/00008/00003_00019.ppm,8
370,./data/Train/00033/00012_00010.ppm,33
975,./data/Train/00007/00032_00015.ppm,7
10,./data/Train/00012/00000_00010.ppm,12
119,./data/Train/00011/00003_00029.ppm,11
79,./data/Train/00040/00002_00019.ppm,40
240,./data/Train/00022/00008_00000.ppm,22
1681,./data/Train/00010/00056_00001.ppm,10
136,./data/Train/00007/00004_00016.ppm,7
373,./data/Train/00035/00012_00013.ppm,35
741,./data/Train/00017/00024_00021.ppm,17
176,./data/Train/00036/00005_00026.ppm,36
179,./data/Train/00037/00005_00029.ppm,37
1242,./data/Train/00001/00041_00012.ppm,1
185,./data/Train/00022/00006_00005.ppm,22
1098,./data/Train/00035/00036_00018.ppm,35
23,./data/Train/00027/00000_00023.ppm,27
1140,./data/Train/00002/00038_00000.ppm,2
100,./data/Train/00034/00003_00010.ppm,34
926,./data/Train/00013/00030_00026.ppm,13
1644,./data/Train/00004/00054_00024.ppm,4
230,./data/Train/00015/00007_00020.ppm,15
347,./data/Train/00010/00011_00017.ppm,10
2100,./data/Train/00013/00070_00000.ppm,13
1862,./data/Train/00010/00062_00002.ppm,10
491,./data/Train/00031/00016_00011.ppm,31
1245,./data/Train/00011/00041_00015.ppm,11
357,./data/Train/00017/00011_00027.ppm,17
1437,./data/Train/00002/00047_00027.ppm,2
846,./data/Train/00009/00028_00006.ppm,9
580,./data/Train/00017/00019_00010.ppm,17
584,./data/Train/00031/00019_00014.ppm,31
368,./data/Train/00031/00012_00008.ppm,31
347,./data/Train/00026/00011_00017.ppm,26
1883,./data/Train/00001/00062_00023.ppm,1
340,./data/Train/00025/00011_00010.ppm,25
367,./data/Train/00031/00012_00007.ppm,31
270,./data/Train/00003/00009_00000.ppm,3
174,./data/Train/00029/00005_00024.ppm,29
1526,./data/Train/00005/00050_00026.ppm,5
1102,./data/Train/00008/00036_00022.ppm,8
282,./data/Train/00039/00009_00012.ppm,39
656,./data/Train/00013/00021_00026.ppm,13
13,./data/Train/00015/00000_00013.ppm,15
351,./data/Train/00031/00011_00021.ppm,31
1166,./data/Train/00008/00038_00026.ppm,8
1946,./data/Train/00002/00064_00026.ppm,2
1085,./data/Train/00012/00036_00005.ppm,12
173,./data/Train/00037/00005_00023.ppm,37
1178,./data/Train/00010/00039_00008.ppm,10
1906,./data/Train/00010/00063_00016.ppm,10
1997,./data/Train/00001/00066_00017.ppm,1
451,./data/Train/00025/00015_00001.ppm,25
1163,./data/Train/00038/00038_00023.ppm,38
1530,./data/Train/00010/00051_00000.ppm,10
